,Unnamed: 0,index,mr_new,da,text,num_hops,num_triples,shape,test_pseudo_utt,pred,probs,LM_prob,PPL,pseudo_bleu,scores,criteria,da_acc,
27346,27346,983,Bea Arthur spouse Gene Saks. Gene Saks date of birth 1921. Bea Arthur place of birth New York City. Bea Arthur domain actor.,inform," Bea Arthur is an actor from New York City who was married to Gene Saks, born in 1921.",2,3,(X (X) (X (X))),Bea Arthur Gene Saks 1921 Bea Arthur New York City,inform,0.4141560495,0.01868310028,53.52430725,10.83063051,0.80747473,match_scores,1,18
27360,27360,984,Bea Arthur spouse Gene Saks. Deconstructing Harry cast member Gene Saks. Bea Arthur occupation stage actor. Bea Arthur domain actor.,inform," Bea Arthur is a stage actor, married to Gene Saks, who was a cast member in Deconstructing Harry.",2,3,(X (X) (X (X))),Bea Arthur Gene Saks Deconstructing Harry Bea Arthur stage actor,inform,0.4711355567,0.01389889938,71.94814301,7.264339766,0.82664996,match_scores,1,18
9851,9851,985,"Ronald Reagan rating top rated. Ronald Reagan place of birth Tampico. Ignacio ""Nacho"" López Bocanegra place of birth Tampico. Ronald Reagan domain actor.",give_opinion," I think Ronald Reagan was a top rated actor, and his connection to Tampico, the same birthplace as Ignacio ""Nacho"" López Bocanegra, makes him even more special.",2,3,(X (X (X) (X))),"Ronald Reagan top rated Ronald Reagan Tampico Tampico Ignacio ""Nacho"" López Bocanegra",give_opinion,0.9701918,0.0203980667,49.02425385,17.5138359,0.84273,match_scores,1,27
71474,71474,986,James Cromwell rating lower rated. Deep Impact cast member James Cromwell. Deep Impact cast member Téa Leoni. James Cromwell domain actor.,verify_attribute,You said James Cromwell was lower rated in Deep Impact. Do you usually think James Cromwell is less impressive than Téa Leoni in movies?,3,4,(X (X (X (X))),James Cromwell lower rated James Cromwell Deep Impact Téa Leoni,verify_attribute,0.9773167968,0.008719513684,114.6852951,6.460362622,0.8992666,match_scores,1,24
27387,27387,987,Gene Saks spouse Bea Arthur. Gene Saks occupation film director. Bea Arthur spouse Robert Alan Aurthur. Bea Arthur domain actor.,inform,Gene Saks is a film director married to Bea Arthur. Bea Arthur is an actor married to Robert Alan Aurthur.,2,3,(X (X) (X (X))),Bea Arthur Gene Saks film director Bea Arthur Robert Alan Aurthur,inform,0.3764863312,0.00919239515,108.7855759,11.70906163,0.88585645,match_scores,1,20
71495,71495,988,Jessica Walter rating highly rated. Jessica Walter occupation voice actor. Megan Fox occupation voice actor. Jessica Walter domain actor.,verify_attribute,You said that Jessica Walter is highly rated. Do you think Megan Fox is usually a highly rated voice actor?,3,4,(X (X (X (X))),Jessica Walter highly rated Jessica Walter voice actor Megan Fox,verify_attribute,0.9806774259,0.01453663371,68.79171753,6.908895197,0.77955115,match_scores,1,20
27405,27405,989,James Cromwell place of birth Los Angeles. Val Kilmer place of birth Los Angeles. James Cromwell occupation voice actor. James Cromwell domain actor.,inform,James Cromwell is a voice actor from Los Angeles.,2,3,(X (X) (X (X))),James Cromwell Los Angeles Val Kilmer James Cromwell voice actor,inform,0.75647825,0.01501094682,66.61804962,14.53576842,0.83334273,match_scores_PPL,1,9
71511,71511,990,Ian Holm rating highly rated. Ian Holm place of birth Goodmayes. Ainsley Maitland-Niles place of birth Goodmayes. Ian Holm domain actor.,verify_attribute," I know you rated Ian Holm highly. Do you usually think actors from Goodmayes, like Ainsley Maitland-Niles, are highly rated?",3,4,(X (X (X (X))),Ian Holm highly rated Ian Holm Goodmayes Ainsley Maitland-Niles,verify_attribute,0.9793480635,0.008446267492,118.3954926,10.82360034,0.8419746,match_scores,1,20
27432,27432,991,James Cromwell spouse Julie Cobb. Julie Cobb place of birth Los Angeles. James Cromwell occupation television actor. James Cromwell domain actor.,inform,James Cromwell is a television actor from Los Angeles who is married to Julie Cobb.,2,3,(X (X) (X (X))),James Cromwell Julie Cobb Los Angeles James Cromwell television actor,inform,0.5872535706,0.01756106789,56.9441452,9.782375749,0.87162775,match_scores_PPL,1,15
27441,27441,992,James Cromwell spouse Julie Cobb. Julie Cobb occupation actor. James Cromwell occupation character actor. James Cromwell domain actor.,inform," James Cromwell is a character actor married to Julie Cobb, who is also an actor.",2,3,(X (X) (X (X))),James Cromwell Julie Cobb actor James Cromwell character actor,inform,0.4811208844,0.01715004649,58.30887985,8.233514928,0.87486726,match_scores,1,15
27445,27445,993,James Cromwell spouse Julie Cobb. Julie Cobb spouse Victor French. James Cromwell occupation film actor. James Cromwell domain actor.,inform," James Cromwell is a film actor married to Julie Cobb, who is married to Victor French.",2,3,(X (X) (X (X))),James Cromwell Julie Cobb Victor French James Cromwell film actor,inform,0.3982127905,0.009808850446,101.9487457,8.590764836,0.8252475,match_scores,1,16
27455,27455,994,James Cromwell spouse Julie Cobb. Julie Cobb sex or gender female. James Cromwell occupation stage actor. James Cromwell domain actor.,inform,James Cromwell is a stage actor married to female Julie Cobb.,2,3,(X (X) (X (X))),James Cromwell Julie Cobb female James Cromwell stage actor,inform,0.5621756911,0.00361541348,276.5935364,12.1920916,0.9098565,match_scores,1,11
27473,27473,995,James Cromwell spouse Julie Cobb. Julie Cobb date of birth 1947. James Cromwell occupation stage actor. James Cromwell domain actor.,inform," James Cromwell is a stage actor married to Julie Cobb, born in 1947.",2,3,(X (X) (X (X))),James Cromwell Julie Cobb 1947 James Cromwell stage actor,inform,0.4737961292,0.008259403443,121.0741196,9.461202844,0.88421553,match_scores,1,13
27474,27474,996,James Cromwell spouse Julie Cobb. Victor French spouse Julie Cobb. James Cromwell place of birth Los Angeles. James Cromwell domain actor.,inform,James Cromwell is an actor from Los Angeles and is married to Julie Cobb.,2,3,(X (X) (X (X))),James Cromwell Julie Cobb Victor French James Cromwell Los Angeles,inform,0.3259520829,0.01701220215,58.78133774,9.103526406,0.7810484,match_scores,1,14
71575,71575,997,Candice Bergen rating highly rated. House cast member Candice Bergen. House cast member Olivia Wilde. Candice Bergen domain actor.,verify_attribute,I know you said that Candice Bergen was highly rated in House. Do you typically think Olivia Wilde and Candice Bergen are great actors?,3,4,(X (X (X (X))),Candice Bergen highly rated Candice Bergen House Olivia Wilde,verify_attribute,0.9746880531,0.0194576466,51.39367676,5.951000954,0.9251936,match_scores,1,24
27500,27500,998,Pope John Paul II cast member James Cromwell. Pope John Paul II cast member Christopher Lee. James Cromwell occupation actor. James Cromwell domain actor.,inform,Pope John Paul II featured actors James Cromwell and Christopher Lee. James Cromwell is an actor.,2,3,(X (X) (X (X))),James Cromwell Pope John Paul II Christopher Lee James Cromwell actor,inform,0.551502049,0.0176627595,56.61629486,20.59018818,0.957684,match_scores,1,16
71597,71597,999,Kajol rating highly rated. Om Shanti Om cast member Kajol. Om Shanti Om cast member Miles Teller. Kajol domain actor.,verify_attribute,You said Kajol was highly rated in Om Shanti Om. Do you usually think highly of other movies starring Kajol and Miles Teller?,3,4,(X (X (X (X))),Kajol highly rated Kajol Om Shanti Om Miles Teller,verify_attribute,0.9838916659,0.007534805765,132.7174225,8.774910276,0.8786855,match_scores,1,23
27523,27523,1000,Jessica Walter occupation television actor. Leslie Nielsen occupation television actor. Jessica Walter place of birth Brooklyn. Jessica Walter domain actor.,inform,Jessica Walter is a television actor born in Brooklyn. Leslie Nielsen is also a television actor.,2,3,(X (X) (X (X))),Jessica Walter television actor Leslie Nielsen Jessica Walter Brooklyn,inform,0.5449120998,0.015212693,65.73458099,7.732130226,0.8149036,match_scores,1,16
71615,71615,1001,Lee Byung-hun rating highly rated. Three... Extremes cast member Lee Byung-hun. Three... Extremes cast member Tony Leung. Lee Byung-hun domain actor.,verify_attribute,I know you think Lee Byung-hun was highly rated in Three... Extremes. Do you usually feel the same way about the performances of Lee Byung-hun and Tony Leung?,3,10,(X (X (X (X))),Lee Byung-hun highly rated Lee Byung-hun Three... Extremes Tony Leung,verify_attribute,0.9873818755,0.02016311925,49.59550095,15.87667047,0.92597985,match_scores,1,28
27543,27543,1002,Jessica Walter spouse Ron Leibman. Ron Leibman occupation screenwriter. Jessica Walter height taller. Jessica Walter domain actor.,inform," Jessica Walter is a taller-than-average actor, married to screenwriter Ron Leibman.",2,3,(X (X) (X (X))),Jessica Walter Ron Leibman screenwriter Jessica Walter taller,inform,0.3860689104,0.01125887545,88.81881714,9.23843021,0.7986948,match_scores,1,11
27545,27545,1003,Jessica Walter spouse Ron Leibman. Ron Leibman sex or gender male. Jessica Walter date of birth 1941. Jessica Walter domain actor.,inform," Jessica Walter is an actor born in 1941 and married to Ron Leibman, a male.",2,3,(X (X) (X (X))),Jessica Walter Ron Leibman male Jessica Walter 1941,inform,0.3703451455,0.008334032223,119.9899368,7.158561577,0.8178764,match_scores,1,15
71641,71641,1004,Jenna Jameson rating highly rated. Briana Loves Jenna cast member Jenna Jameson. Briana Loves Jenna cast member Briana Banks. Jenna Jameson domain actor.,verify_attribute,You said Jenna Jameson was highly rated in Briana Loves Jenna. Do you think Jenna Jameson is usually highly rated as an actor?,3,4,(X (X (X (X))),Jenna Jameson highly rated Jenna Jameson Briana Loves Jenna Briana Banks,verify_attribute,0.9706366658,0.01629108178,61.38327789,9.278337965,0.89523906,match_scores,1,23
71660,71660,1005,Ken Watanabe rating highly rated. Ken Watanabe place of birth Uonuma. Obata no Onīsan place of birth Uonuma. Ken Watanabe domain actor.,verify_attribute," You said Ken Watanabe is highly rated. Is this generally true for actors from Uonuma, like in the case of Obata no Onīsan?",3,4,(X (X (X (X))),Ken Watanabe highly rated Ken Watanabe Uonuma Obata no Onīsan,verify_attribute,0.8575208187,0.006830002696,146.4128265,8.171784158,0.7824446,match_scores,1,23
71662,71662,1006,Ken Watanabe rating highly rated. Ken Watanabe occupation television actor. Leslie Nielsen occupation television actor. Ken Watanabe domain actor.,verify_attribute,You rated Ken Watanabe highly as a television actor. Do you usually think highly of actors working in the same domain as Leslie Nielsen?,3,4,(X (X (X (X))),Ken Watanabe highly rated Ken Watanabe television actor Leslie Nielsen,verify_attribute,0.9818385839,0.01008906134,99.11724854,10.27547458,0.7910324,match_scores,1,24
71678,71678,1007,Ken Watanabe rating highly rated. Inception cast member Ken Watanabe. Inception cast member Leonardo DiCaprio. Ken Watanabe domain actor.,verify_attribute,You said that Ken Watanabe was highly rated in Inception. Do you usually think Ken Watanabe outshines Leonardo DiCaprio in movies?,3,4,(X (X (X (X))),Ken Watanabe highly rated Ken Watanabe Inception Leonardo DiCaprio,verify_attribute,0.984560132,0.03820799735,26.17253113,6.783489805,0.9166331,match_scores,1,21
71688,71688,1008,Brad Garrett rating lower rated. Brad Garrett occupation screenwriter. John Krasinski occupation screenwriter. Brad Garrett domain actor.,verify_attribute,You said Brad Garrett had a lower rating. Do you usually think screenwriters like Brad Garrett and John Krasinski produce lower rated movies?,3,4,(X (X (X (X))),Brad Garrett lower rated Brad Garrett screenwriter John Krasinski,verify_attribute,0.9713822007,0.01473229269,67.87809753,6.024757292,0.9030648,match_scores,1,23
27605,27605,1009,Ian Holm spouse Penelope Wilton. Penelope Wilton spouse Daniel Massey. Ian Holm occupation film actor. Ian Holm domain actor.,inform," Ian Holm is a film actor and spouse of Penelope Wilton, who is also married to Daniel Massey.",2,3,(X (X) (X (X))),Ian Holm Penelope Wilton Daniel Massey Ian Holm film actor,inform,0.344573766,0.01556303807,64.25480652,7.658412276,0.83853525,match_scores,1,18
27617,27617,1010,Ian Holm spouse Penelope Wilton. Penelope Wilton place of birth Scarborough. Ian Holm sex or gender male. Ian Holm domain actor.,inform,Ian Holm is a male actor married to Penelope Wilton who was born in Scarborough.,2,3,(X (X) (X (X))),Ian Holm Penelope Wilton Scarborough Ian Holm male,inform,0.4605210423,0.01211745478,82.52558136,7.655122721,0.83635205,match_scores,1,15
27628,27628,1011,Ian Holm spouse Penelope Wilton. Penelope Wilton occupation stage actor. Ian Holm occupation television actor. Ian Holm domain actor.,inform,Ian Holm is a television actor married to stage actor Penelope Wilton.,2,3,(X (X) (X (X))),Ian Holm Penelope Wilton stage actor Ian Holm television actor,inform,0.3671948016,0.008816779002,113.420105,12.35622127,0.9253241,match_scores_PPL,1,12
27637,27637,1012,Ian Holm spouse Penelope Wilton. Penelope Wilton sex or gender female. Ian Holm occupation stage actor. Ian Holm domain actor.,inform," Ian Holm is a stage actor married to Penelope Wilton, a female.",2,3,(X (X) (X (X))),Ian Holm Penelope Wilton female Ian Holm stage actor,inform,0.356264621,0.008771118587,114.0105438,10.22400368,0.89856505,match_scores,1,12
27645,27645,1013,Ian Holm spouse Penelope Wilton. Penelope Wilton date of birth 1946. Ian Holm sex or gender male. Ian Holm domain actor.,inform," Ian Holm is a male actor married to Penelope Wilton, born in 1946.",2,3,(X (X) (X (X))),Ian Holm Penelope Wilton 1946 Ian Holm male,inform,0.4823933542,0.0122910624,81.35993195,8.2259647,0.83915484,match_scores,1,13
27656,27656,1014,Ian Holm spouse Penelope Wilton. Downton Abbey cast member Penelope Wilton. Ian Holm occupation stage actor. Ian Holm domain actor.,inform," Ian Holm is a stage actor, married to Penelope Wilton who is a cast member of Downton Abbey.",2,3,(X (X) (X (X))),Ian Holm Penelope Wilton Downton Abbey Ian Holm stage actor,inform,0.3757059276,0.02896672237,34.5223732,7.658412276,0.8882284,match_scores,1,18
71759,71759,1015,Rekhā rating top rated. Om Shanti Om cast member Rekhā. Om Shanti Om cast member Miles Teller. Rekhā domain actor.,verify_attribute,You said Rekhā was top rated in Om Shanti Om. Do you usually think Rekhā is excellent when they act alongside Miles Teller?,3,4,(X (X (X (X))),Rekhā top rated Rekhā Om Shanti Om Miles Teller,verify_attribute,0.9765705466,0.003648907566,274.0546265,8.774910276,0.8956838,match_scores,1,23
10161,10161,1016,Stan Lee rating highly rated. Joan Lee spouse Stan Lee. Joan Lee place of birth Gosforth. Stan Lee domain actor.,give_opinion,Stan Lee has had a highly rated acting career and his wife Joan Lee was born in Gosforth. I think they are an inspirational couple and I'm always impressed by Stan Lee's performances.,2,3,(X (X (X) (X))),Stan Lee highly rated Stan Lee Joan Lee Joan Lee Gosforth,give_opinion,0.97649604,0.01778995336,56.21150208,3.930769647,0.77386355,match_scores,1,33
