mr,mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
"inform(name[David Harbour], date of birth[1975], height[average])",David Harbour date of birth 1975. David Harbour height average. David Harbour domain tv actor.,David Harbour 1975 Average, David Harbour is a tv actor born in 1975 of average height.,inform,tv actors,1,3
"inform(name[Viola Davis], rating[top rated], awards received[Drama Desk Award for Outstanding Actress in a Play], spouse[Julius Tennon])",Viola Davis rating top rated. Viola Davis awards received Drama Desk Award for Outstanding Actress in a Play. Viola Davis spouse Julius Tennon. Viola Davis domain tv actor.,Viola Davis Top Rated 'Drama Desk Award For Outstanding Actress In A Play' Julius Tennon, Viola Davis is a top rated tv actor who won the Drama Desk Award for Outstanding Actress in a Play. She is married to Julius Tennon.,inform,tv actors,1,4
"inform(name[Billy Bob Thornton], place of birth[Hot Springs])",Billy Bob Thornton place of birth Hot Springs. Billy Bob Thornton domain tv actor.,Billy Bob Thornton Hot Springs, Billy Bob Thornton is a tv actor from Hot Springs.,inform,tv actors,1,2
"inform(name[Milo Ventimiglia], rating[highly rated], date of birth[1977])",Milo Ventimiglia rating highly rated. Milo Ventimiglia date of birth 1977. Milo Ventimiglia domain tv actor.,Milo Ventimiglia Highly Rated 1977, Milo Ventimiglia is a highly rated tv actor born in 1977.,inform,tv actors,1,3
"inform(name[Emmy Rossum], place of birth[New York City], height[average], spouse[Sam Esmail], date of birth[1986], gender[female])",Emmy Rossum place of birth New York City. Emmy Rossum height average. Emmy Rossum spouse Sam Esmail. Emmy Rossum date of birth 1986. Emmy Rossum gender female. Emmy Rossum domain tv actor.,Emmy Rossum New York City Average Sam Esmail 1986 Female," Emmy Rossum is a female tv actor born in 1986 in New York City, of average height. She is married to Sam Esmail.",inform,tv actors,1,6
"inform(name[Winona Ryder], gender[female], date of birth[1971], place of birth[Winona], height[shorter], awards received[star on Hollywood Walk of Fame], rating[top rated])",Winona Ryder gender female. Winona Ryder date of birth 1971. Winona Ryder place of birth Winona. Winona Ryder height shorter. Winona Ryder awards received star on Hollywood Walk of Fame. Winona Ryder rating top rated. Winona Ryder domain tv actor.,Winona Ryder Female 1971 Winona Shorter 'Star On Hollywood Walk Of Fame' Top Rated," Winona Ryder is a top rated female tv actor from Winona, born in 1971 and shorter in height. She has a star on the Hollywood Walk of Fame.",inform,tv actors,1,7
"inform(name[Viola Davis], height[average], date of birth[1965], awards received[Crystal Award], rating[top rated], spouse[Julius Tennon], place of birth[St], gender[female])",Viola Davis height average. Viola Davis date of birth 1965. Viola Davis awards received Crystal Award. Viola Davis rating top rated. Viola Davis spouse Julius Tennon. Viola Davis place of birth St. Matthews. Viola Davis gender female. Viola Davis domain tv actor.,Viola Davis Average 1965 'Crystal Award' Top Rated Julius Tennon St. Matthews Female," Viola Davis is a top rated female tv actor from St. Matthews, born in 1965 with an average height. She won the Crystal Award and is married to Julius Tennon.",inform,tv actors,1,8
"inform(name[Ted Danson], gender[male])",Ted Danson gender male. Ted Danson domain tv actor.,Ted Danson Male, Ted Danson is a male tv actor.,inform,tv actors,1,2
"inform(name[Rami Malek], place of birth[Los Angeles], date of birth[1981], gender[male], rating[top rated], awards received[Satellite Award for Best Actor – Motion Picture], height[average])",Rami Malek place of birth Los Angeles. Rami Malek date of birth 1981. Rami Malek gender male. Rami Malek rating top rated. Rami Malek awards received Satellite Award for Best Actor – Motion Picture. Rami Malek height average. Rami Malek domain tv actor.,Rami Malek Los Angeles 1981 Male Top Rated 'Satellite Award For Best Actor – Motion Picture' Average, Rami Malek is a top rated male tv actor born in 1981 in Los Angeles. He received a Satellite Award for Best Actor – Motion Picture and is of average height.,inform,tv actors,1,7
"inform(name[Jim Parsons], cast member[of The Boys in the Band], gender[male], place of birth[St], awards received[star on Hollywood Walk of Fame], date of birth[1973], height[taller], rating[top rated])","Jim Parsons cast member of The Boys in the Band. Jim Parsons gender male. Jim Parsons place of birth St. Joseph Medical Center (Houston, Texas). Jim Parsons awards received star on Hollywood Walk of Fame. Jim Parsons date of birth 1973. Jim Parsons height taller. Jim Parsons rating top rated. Jim Parsons domain tv actor.","Jim Parsons 'The Boys In The Band' Male St. Joseph Medical Center (Houston, Texas) 'Star On Hollywood Walk Of Fame' 1973 Taller Top Rated"," Jim Parsons is a top rated male tv actor and cast member of The Boys in the Band, born in 1973 at St. Joseph Medical Center (Houston, Texas). He is taller in height and has a star on the Hollywood Walk of Fame.",inform,tv actors,1,8
"inform(name[Jeffrey Dean Morgan], gender[male], rating[highly_rated], date of birth[1966], cast member[of The Walking Dead])",Jeffrey Dean Morgan gender male. Jeffrey Dean Morgan rating highly_rated. Jeffrey Dean Morgan date of birth 1966. Jeffrey Dean Morgan cast member of The Walking Dead. Jeffrey Dean Morgan domain tv actor.,Jeffrey Dean Morgan Male Highly Rated 1966 'The Walking Dead'," Jeffrey Dean Morgan is a highly rated male tv actor, born in 1966 and cast member of The Walking Dead.",inform,tv actors,1,5
"inform(name[Ellen Pompeo], date of birth[1969], awards received[Satellite Award for Best Actress – Television Series Drama])",Ellen Pompeo date of birth 1969. Ellen Pompeo awards received Satellite Award for Best Actress – Television Series Drama. Ellen Pompeo domain tv actor.,Ellen Pompeo 1969 'Satellite Award For Best Actress – Television Series Drama', Ellen Pompeo is a tv actor born in 1969 who won the Satellite Award for Best Actress – Television Series Drama.,inform,tv actors,1,3
"inform(name[Pedro Pascal], date of birth[1975], place of birth[Santiago], awards received[MTV Movie Award for Best Hero], gender[male])",Pedro Pascal date of birth 1975. Pedro Pascal place of birth Santiago. Pedro Pascal awards received MTV Movie Award for Best Hero. Pedro Pascal gender male. Pedro Pascal domain tv actor.,Pedro Pascal 1975 Santiago 'Mtv Movie Award For Best Hero' Male, Pedro Pascal is a male tv actor born in 1975 in Santiago. He won the MTV Movie Award for Best Hero.,inform,tv actors,1,5
"inform(name[Chrissy Metz], height[average], place of birth[Homestead], rating[highly rated], date of birth[1980], gender[female])",Chrissy Metz height average. Chrissy Metz place of birth Homestead. Chrissy Metz rating highly rated. Chrissy Metz date of birth 1980. Chrissy Metz gender female. Chrissy Metz domain tv actor.,Chrissy Metz Average Homestead Highly Rated 1980 Female, Chrissy Metz is a highly rated female tv actor born in 1980 in Homestead with an average height.,inform,tv actors,1,6
"inform(name[Johnny Galecki], gender[male], height[average], date of birth[1975], place of birth[Bree], cast member[of The Big Bang Theory], rating[top rated], awards received[Theatre World Award])",Johnny Galecki gender male. Johnny Galecki height average. Johnny Galecki date of birth 1975. Johnny Galecki place of birth Bree. Johnny Galecki cast member of The Big Bang Theory. Johnny Galecki rating top rated. Johnny Galecki awards received Theatre World Award. Johnny Galecki domain tv actor.,Johnny Galecki Male Average 1975 Bree 'The Big Bang Theory' Top Rated 'Theatre World Award'," Johnny Galecki is a top rated male tv actor born in 1975 in Bree. He is of average height and is a cast member of The Big Bang Theory, winning the Theatre World Award.",inform,tv actors,1,8
"inform(name[Milo Ventimiglia], rating[highly rated], date of birth[1977], place of birth[Anaheim])",Milo Ventimiglia rating highly rated. Milo Ventimiglia date of birth 1977. Milo Ventimiglia place of birth Anaheim. Milo Ventimiglia domain tv actor.,Milo Ventimiglia Highly Rated 1977 Anaheim, Milo Ventimiglia is a highly rated tv actor born in 1977 in Anaheim.,inform,tv actors,1,4
"inform(name[David Harbour], spouse[Lily Allen], place of birth[White Plains])",David Harbour spouse Lily Allen. David Harbour place of birth White Plains. David Harbour domain tv actor.,David Harbour Lily Allen White Plains, David Harbour is a tv actor from White Plains who is married to Lily Allen.,inform,tv actors,1,3
"inform(name[Rami Malek], awards received[Satellite Award for Best Actor – Motion Picture], date of birth[1981], height[average])",Rami Malek awards received Satellite Award for Best Actor – Motion Picture. Rami Malek date of birth 1981. Rami Malek height average. Rami Malek domain tv actor.,Rami Malek 'Satellite Award For Best Actor – Motion Picture' 1981 Average, Rami Malek is a tv actor born in 1981 with an average height. He received the Satellite Award for Best Actor – Motion Picture.,inform,tv actors,1,4
"inform(name[Rami Malek], awards received[BAFTA Award for Best Actor in a Leading Role], height[average], rating[top rated], gender[male], date of birth[1981], place of birth[Los Angeles])",Rami Malek awards received BAFTA Award for Best Actor in a Leading Role. Rami Malek height average. Rami Malek rating top rated. Rami Malek gender male. Rami Malek date of birth 1981. Rami Malek place of birth Los Angeles. Rami Malek domain tv actor.,Rami Malek 'Bafta Award For Best Actor In A Leading Role' Average Top Rated Male 1981 Los Angeles," Rami Malek is a top rated male tv actor of average height, born in 1981 in Los Angeles. He won the BAFTA Award for Best Actor in a Leading Role.",inform,tv actors,1,7
"inform(name[Aubrey Plaza], rating[moderately rated], date of birth[1984])",Aubrey Plaza rating moderately rated. Aubrey Plaza date of birth 1984. Aubrey Plaza domain tv actor.,Aubrey Plaza Moderately Rated 1984, Aubrey Plaza is a moderately rated tv actor born in 1984.,inform,tv actors,1,3
"inform(name[David Harbour], spouse[Lily Allen])",David Harbour spouse Lily Allen. David Harbour domain tv actor.,David Harbour Lily Allen, David Harbour is a tv actor who is married to Lily Allen.,inform,tv actors,1,2
"inform(name[Winona Ryder], date of birth[1971], height[shorter], gender[female], place of birth[Winona], rating[top rated])",Winona Ryder date of birth 1971. Winona Ryder height shorter. Winona Ryder gender female. Winona Ryder place of birth Winona. Winona Ryder rating top rated. Winona Ryder domain tv actor.,Winona Ryder 1971 Shorter Female Winona Top Rated, Winona Ryder is a top rated female tv actor born in 1971 in Winona and is shorter in height.,inform,tv actors,1,6
"inform(name[Melissa McBride], date of birth[1965], cast member[of The Walking Dead], rating[highly_rated], place of birth[Lexington], gender[female], height[average])",Melissa McBride date of birth 1965. Melissa McBride cast member of The Walking Dead. Melissa McBride rating highly_rated. Melissa McBride place of birth Lexington. Melissa McBride gender female. Melissa McBride height average. Melissa McBride domain tv actor.,Melissa Mcbride 1965 'The Walking Dead' Highly Rated Lexington Female Average, Melissa McBride is a highly rated female tv actor born in 1965 in Lexington. She is an average height cast member of The Walking Dead.,inform,tv actors,1,7
"inform(name[Emmy Rossum], place of birth[New York City], height[average], spouse[Sam Esmail], date of birth[1986])",Emmy Rossum place of birth New York City. Emmy Rossum height average. Emmy Rossum spouse Sam Esmail. Emmy Rossum date of birth 1986. Emmy Rossum domain tv actor.,Emmy Rossum New York City Average Sam Esmail 1986, Emmy Rossum is a tv actor born in 1986 in New York City of average height. She is married to Sam Esmail.,inform,tv actors,1,5
"inform(name[Tom Ellis], cast member[of Lucifer], spouse[Meaghan Oppenheimer], height[average], rating[moderately rated], gender[male], date of birth[1978])",Tom Ellis cast member of Lucifer. Tom Ellis spouse Meaghan Oppenheimer. Tom Ellis height average. Tom Ellis rating moderately rated. Tom Ellis gender male. Tom Ellis date of birth 1978. Tom Ellis domain tv actor.,Tom Ellis 'Lucifer' Meaghan Oppenheimer Average Moderately Rated Male 1978," Tom Ellis is a moderately rated male tv actor from 1978, cast in the show Lucifer. He is of average height and is married to Meaghan Oppenheimer.",inform,tv actors,1,7
"inform(name[Jodie Comer], place of birth[Liverpool])",Jodie Comer place of birth Liverpool. Jodie Comer domain tv actor.,Jodie Comer Liverpool, Jodie Comer is a tv actor from Liverpool.,inform,tv actors,1,2
"inform(name[Rob Lowe], gender[male])",Rob Lowe gender male. Rob Lowe domain tv actor.,Rob Lowe Male, Rob Lowe is a male tv actor.,inform,tv actors,1,2
"inform(name[Justin Hartley], place of birth[Knoxville])",Justin Hartley place of birth Knoxville. Justin Hartley domain tv actor.,Justin Hartley Knoxville, Justin Hartley is a tv actor from Knoxville.,inform,tv actors,1,2
"inform(name[Kevin Alejandro], place of birth[San Antonio])",Kevin Alejandro place of birth San Antonio. Kevin Alejandro domain tv actor.,Kevin Alejandro San Antonio, Kevin Alejandro is a tv actor from San Antonio.,inform,tv actors,1,2
"inform(name[Nikolaj Coster-Waldau], spouse[Nukâka Coster-Waldau], date of birth[1970], place of birth[Rudkøbing], rating[highly rated], height[average])",Nikolaj Coster-Waldau spouse Nukâka Coster-Waldau. Nikolaj Coster-Waldau date of birth 1970. Nikolaj Coster-Waldau place of birth Rudkøbing. Nikolaj Coster-Waldau rating highly rated. Nikolaj Coster-Waldau height average. Nikolaj Coster-Waldau domain tv actor.,Nikolaj Coster-Waldau Nukâka Coster-Waldau 1970 Rudkøbing Highly Rated Average," Nikolaj Coster-Waldau is a highly rated tv actor, born in 1970 at Rudkøbing with an average height. He is married to Nukâka Coster-Waldau.",inform,tv actors,1,6
