mr,mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
"inform(name[Battle Masters], genre[fantasy], average rating[average], instance of[Board game], maximum number of players[2], minimum number of players[2])",Battle Masters genre fantasy. Battle Masters average rating average. Battle Masters instance of board game. Battle Masters maximum number of players 2. Battle Masters minimum number of players 2. Battle Masters domain board game.,Battle Masters Fantasy Average Board Game 2 2,Battle Masters is an average fantasy board game for two players.,inform,boardgames,1,6
"request_explanation(genre[fantasy], average rating[good], instance of[Board game])",board game genre fantasy. board game average rating good. board game instance of board game. board game domain board game.,Fantasy Good Board Game,What makes fantasy board games such a good game for you?,request_explanation,boardgames,1,3
"confirm(name[Lord of the Rings], publication year[2000], based on[The Lord of the Rings])",Lord of the Rings publication year 2000. Lord of the Rings based on The Lord of the Rings. Lord of the Rings domain board game.,Lord Of The Rings 2000 The Lord Of The Rings," Are you referring to the Lord of the Rings board game, based on The Lord of the Rings, published in 2000?",confirm,boardgames,1,3
"give_opinion(name[Yomi], average rating[average], maximum number of players[2], minimum number of players[2])",Yomi average rating average. Yomi maximum number of players 2. Yomi minimum number of players 2. Yomi domain board game.,Yomi Average 2 2," I think Yomi is an average board game. The maximum number of players is 2, which is a bit limiting, but the minimum of 2 players makes it still enjoyable for a couple.",give_opinion,boardgames,1,4
"request_explanation(genre[cooperative Board game], average rating[average], instance of[Board game])",board game genre cooperative board game. board game average rating average. board game instance of board game. board game domain board game.,Cooperative Board Game Average Board Game,What do you think makes cooperative board games just an average board game?,request_explanation,boardgames,1,3
"inform(name[Dune], genre[science fiction], complexity rating[advanced], maximum number of players[6], average rating[excellent], instance of[Board game], publication year[1979])",Dune genre science fiction. Dune complexity rating advanced. Dune maximum number of players 6. Dune average rating excellent. Dune instance of board game. Dune publication year 1979. Dune domain board game.,Dune Science Fiction Advanced 6 Excellent Board Game 1979," Dune is an advanced science fiction board game, released in 1979, for up to 6 players. It has an excellent rating.",inform,boardgames,1,7
"recommend(name[Mystery Motive for Murder], genre[mystery fiction])",Mystery Motive for Murder genre mystery fiction. Mystery Motive for Murder domain board game.,Mystery Motive For Murder Mystery Fiction," Have you heard of Mystery Motive for Murder, a mystery fiction board game?",recommend,boardgames,1,2
"inform(name[Carcassonne], genre[German-style Board game], instance of[Board game], maximum number of players[6], publication year[2000])",Carcassonne genre German-style board game. Carcassonne instance of board game. Carcassonne maximum playing time 45. Carcassonne maximum number of players 6. Carcassonne publication year 2000. Carcassonne domain board game.,Carcassonne German-Style Board Game Board Game 45 6 2000,Carcassonne is a 2000 German-style board game for up to 6 players with a maximum playing time of 45 minutes.,inform,boardgames,1,6
"inform(name[Crossings], genre[abstract strategy game], instance of[Board game], minimum number of players[2])",Crossings genre abstract strategy game. Crossings instance of board game. Crossings minimum number of players 2. Crossings domain board game.,Crossings Abstract Strategy Game Board Game 2,Crossings is an abstract strategy board game for a minimum of 2 players.,inform,boardgames,1,4
"suggest(name[Cosmic Encounter], instance of[Board game], genre[science fiction])",Cosmic Encounter instance of board game. Cosmic Encounter genre science fiction. Cosmic Encounter domain board game.,Cosmic Encounter Board Game Science Fiction," Have you ever played a board game in the science fiction genre, like Cosmic Encounter?",suggest,boardgames,1,3
"inform(name[Star Realms], genre[science fiction], maximum number of players[6], instance of[Board game], minimum number of players[2], average rating[excellent])",Star Realms genre science fiction. Star Realms maximum number of players 6. Star Realms instance of board game. Star Realms minimum number of players 2. Star Realms average rating excellent. Star Realms domain board game.,Star Realms Science Fiction 6 Board Game 2 Excellent,Star Realms is a science fiction board game for 2 to 6 players with an excellent rating.,inform,boardgames,1,6
"verify_attribute(name[Dune], average rating[excellent], instance of[Board game])",Dune average rating excellent. Dune instance of board game. Dune domain board game.,Dune Excellent Board Game,You said Dune was great. Do you usually love board games?,verify_attribute,boardgames,1,3
"recommend(name[Betrayal at House on the Hill], genre[horror fiction], publisher[Asmodee])",Betrayal at House on the Hill genre horror fiction. Betrayal at House on the Hill publisher Asmodee. Betrayal at House on the Hill domain board game.,Betrayal At House On The Hill Horror Fiction Asmodee," Have you heard of Betrayal at House on the Hill, the horror fiction board game from Asmodee?",recommend,boardgames,1,3
"confirm(name[Axis and Allies], publisher[Avalon Hill], alternate names[Axis and Allies])",Axis and Allies publisher Avalon Hill. Axis and Allies alternate names Axis and Allies. Axis and Allies domain board game.,Axis And Allies Avalon Hill Axis And Allies,"
Are you referring to the board game Axis and Allies, also known as Axis and Allies, published by Avalon Hill?",confirm,boardgames,1,3
"request(specifier[straightforward], genre[board wargame])",board game specifier straightforward. board game genre board wargame. board game domain board game.,Straightforward Board Wargame,What's a straightforward board wargame in the board game domain?,request,boardgames,1,2
"give_opinion(name[Sherlock Holmes Consulting Detective], average rating[excellent], genre[deduction game])",Sherlock Holmes Consulting Detective average rating excellent. Sherlock Holmes Consulting Detective genre deduction game. Sherlock Holmes Consulting Detective domain board game.,Sherlock Holmes Consulting Detective Excellent Deduction Game," Sherlock Holmes Consulting Detective is an excellent board game. As a deduction game, it's both challenging and enjoyable.",give_opinion,boardgames,1,3
"inform(name[Crossings], genre[abstract strategy game], complexity rating[complex], maximum number of players[2], instance of[Board game], minimum number of players[2])",Crossings genre abstract strategy game. Crossings complexity rating complex. Crossings maximum number of players 2. Crossings instance of board game. Crossings minimum number of players 2. Crossings minimum playing time 20. Crossings domain board game.,Crossings Abstract Strategy Game Complex 2 Board Game 2 20,Crossings is a complex abstract strategy board game for 2 players with a minimum playing time of 20 minutes.,inform,boardgames,1,7
"request_explanation(genre[deduction game], average rating[average])",board game genre deduction game. board game average rating average. board game domain board game.,Deduction Game Average,What is it about deduction board games that make them an average board game?,request_explanation,boardgames,1,2
"confirm(name[Thurn and Taxis], publisher[Hans im Glück], genre[historical Board game])",Thurn and Taxis publisher Hans im Glück. Thurn and Taxis genre historical board game. Thurn and Taxis domain board game.,Thurn And Taxis Hans Im Glück Historical Board Game,Are you referring to the historical board game Thurn and Taxis from publisher Hans im Glück?,confirm,boardgames,1,3
"inform(name[Descent Journeys in the Dark], genre[fantasy], publication year[2005], publisher[Fantasy Flight Games], instance of[Board game])",Descent Journeys in the Dark genre fantasy. Descent Journeys in the Dark publication year 2005. Descent Journeys in the Dark publisher Fantasy Flight Games. Descent Journeys in the Dark instance of board game. Descent Journeys in the Dark domain board game.,Descent Journeys In The Dark Fantasy 2005 Fantasy Flight Games Board Game,Descent Journeys in the Dark is a fantasy board game published by Fantasy Flight Games in 2005.,inform,boardgames,1,5
"confirm(name[Betrayal at House on the Hill], instance of[Board game])",Betrayal at House on the Hill instance of board game. Betrayal at House on the Hill domain board game.,Betrayal At House On The Hill Board Game,Are you talking about the board game Betrayal at House on the Hill?,confirm,boardgames,1,2
"inform(name[Lord of the Rings], genre[fantasy], publication year[2000], instance of[Board game], developer[Reiner Knizia], average rating[average], complexity rating[simple])",Lord of the Rings genre fantasy. Lord of the Rings minimum playing time 20. Lord of the Rings publication year 2000. Lord of the Rings instance of board game. Lord of the Rings developer Reiner Knizia. Lord of the Rings average rating average. Lord of the Rings complexity rating simple. Lord of the Rings domain board game.,Lord Of The Rings Fantasy 20 2000 Board Game Reiner Knizia Average Simple,Lord of the Rings is a simple fantasy board game developed by Reiner Knizia which was published in 2000. It has an average rating and a minimum playing time of 20 minutes.,inform,boardgames,1,8
"request(specifier[entertaning], genre[deduction game])",board game specifier entertaning. board game genre deduction game. board game domain board game.,Entertaning Deduction Game,What's the most entertaining deduction game in the board game domain?,request,boardgames,1,2
