index,mr_new,da,text,num_hops,num_triples,pseudo_mr,pred,probs,LM_prob,PPL,pseudo_bleu,scores,criteria,da_acc,length
750,Stargirl genre superhero television program. Stargirl screenwriter Geoff Johns. Stargirl domain tv.,suggest,Did you watch the superhero television program Stargirl written by Geoff Johns?,1,3,Stargirl 'Superhero Television Program' 'Geoff Johns',suggest,0.400988847,0.007559515206,132.2836151,3.089055318,0.7324609,match_scores,1,12
751,"Peaky Blinders character Winston Churchill, Tommy Shelby. Peaky Blinders genre historical drama. Peaky Blinders domain tv.",suggest,Did you follow the historical drama series Peaky Blinders featuring Winston Churchill and Tommy Shelby?,1,3,"Peaky Blinders 'Winston Churchill', 'Tommy Shelby' 'Historical Drama'",suggest,0.3594056666,0.008516762796,117.4155045,4.891187874,0.7200734,match_scores,1,15
752,Twin Peaks genre horror television series. Twin Peaks domain tv.,inform,Twin Peaks is a horror television series.,1,2,Twin Peaks 'Horror Television Series',inform,0.9806802273,0.01063228221,94.05318451,11.04479557,0.8099971,match_scores_PPL,1,7
753,"Angel genre werewolf television program. Angel character Illyria, Nina Ash. Angel cast member Dorie Barton, Carlos Carrasco. Angel creator Joss Whedon. Angel screenwriter Joss Whedon. Angel domain tv.",inform,"Angel is a werewolf television program created and written by Joss Whedon, starring Dorie Barton, Carlos Carrasco, Illyria, and Nina Ash.",1,6,"Angel 'Werewolf Television Program' 'Illyria', 'Nina Ash' 'Dorie Barton', 'Carlos Carrasco' 'Joss Whedon' 'Joss Whedon'",inform,0.9747183919,0.01279372558,78.16331482,1.901175511,0.70294446,match_scores,1,21
754,"True Detective genre crime television series. True Detective cast member Matthew McConaughey, Adria Arjona. True Detective character Emily. True Detective screenwriter Nic Pizzolatto. True Detective domain tv.",inform,"True Detective is a crime television series starring Matthew McConaughey, Adria Arjona, and Emily, with Nic Pizzolatto as the screenwriter.",1,5,"True Detective 'Crime Television Series' 'Matthew Mcconaughey', 'Adria Arjona' 'Emily' 'Nic Pizzolatto'",inform,0.9659184813,0.03030826459,32.99430084,3.4822709,0.70834154,match_scores_PPL,1,20
755,"Devils genre financial thriller. Devils character Paul McGuinnan, Alex Vance. Devils awards received None. Devils screenwriter Michael A. Walker. Devils creator Nick Hurran. Devils review score average. Devils domain tv.",inform,"Devils is a financial thriller starring Paul McGuinnan and Alex Vance, written by Michael A. Walker and created by Nick Hurran. It has an average rating.",1,8,"Devils 'Financial Thriller' 'Paul Mcguinnan', 'Alex Vance' 'None' 'Michael A. Walker' 'Nick Hurran' Average",inform,0.99254179,0.01024517061,97.60696411,2.952787808,0.6771959,match_scores,1,26
756,Drop Dead Diva genre American television sitcom. Drop Dead Diva screenwriter Josh Berman. Drop Dead Diva domain tv.,inform,Drop Dead Diva is an American television sitcom written by Josh Berman.,1,3,Drop Dead Diva 'American Television Sitcom' 'Josh Berman',inform,0.9320799708,0.008202208161,121.9183884,11.49875956,0.8816763,match_scores_PPL,1,12
757,Knightfall genre adventure television series. Knightfall domain tv.,inform,Knightfall is an adventure television series.,1,2,Knightfall 'Adventure Television Series',inform,0.9860199094,0.006508576273,153.6434326,6.567274736,0.8736054,match_scores_PPL,1,6
758,"Strike genre detective television series. Strike creator Charles Sturridge, Michael Keillor. Strike domain tv.",suggest,"Have you seen any of Charles Sturridge and Michael Keillor's detective television series, like Strike?",1,3,"Strike 'Detective Television Series' 'Charles Sturridge', 'Michael Keillor'",suggest,0.9393963218,0.005666479242,176.4764252,2.719665272,0.7996897,match_scores,1,15
759,tv show review score average. tv show genre docudrama. tv show domain tv.,request_explanation,Why do you think this docudrama has an average review score?,1,3,Average 'Docudrama',request_explanation,0.9637802243,0.01742036935,57.40406418,0,0.7163378,match_scores,1,11
760,"My Love from the Star genre romance film. My Love from the Star cast member Hong Jin-kyung, Ahn Jae-hyun. My Love from the Star review score average. My Love from the Star domain tv.",inform,My Love from the Star is an average-rated romance film starring Hong Jin-kyung and Ahn Jae-hyun.,1,4,"My Love From The Star 'Romance Film' 'Hong Jin-Kyung', 'Ahn Jae-Hyun' Average",inform,0.7857254148,0.01551042201,64.47277832,5.061867435,0.79124266,match_scores_PPL,1,16
761,"The Virgin Queen character 1st Earl of Salisbury, Mary I of England. The Virgin Queen domain tv.",suggest,Have you seen The Virgin Queen with characters like the 1st Earl of Salisbury and Mary I of England?,1,2,"The Virgin Queen 1St Earl Of Salisbury', 'Mary I Of England'",suggest,0.4314303696,0.01444280568,69.23862457,8.097785064,0.8244731,match_scores,1,19
762,"Wallander creator Philip Martin, Niall MacCormick. Wallander domain tv.",suggest,"Have you seen any of Philip Martin and Niall MacCormick's tv series, such as Wallander?",1,2,"Wallander 'Philip Martin', 'Niall Maccormick'",suggest,0.9559078813,0.009858949299,101.430687,2.719665272,0.76015806,match_scores,1,15
763,"Wolf Hall genre television series based on a novel. Wolf Hall awards received Golden Globe Award for Best Miniseries or Television Film. Wolf Hall screenwriter Peter Straughan. Wolf Hall review score average. Wolf Hall cast member Janet Henfrey, David Robb. Wolf Hall creator Peter Kosminsky. Wolf Hall character Hans Holbein the Younger, Francis Weston. Wolf Hall domain tv.",inform,"Wolf Hall is a television series based on a novel by Peter Straughan, starring Janet Henfrey, David Robb, Hans Holbein the Younger, and Francis Weston. It was created by Peter Kosminsky and has received the Golden Globe Award for Best Miniseries or Television Film.",1,8,"Wolf Hall 'Television Series Based On A Novel' 'Golden Globe Award For Best Miniseries Or Television Film' 'Peter Straughan' Average 'Janet Henfrey', 'David Robb' 'Peter Kosminsky' 'Hans Holbein The Younger', 'Francis Weston'",inform,0.9843034744,0.02110832899,47.37466431,2.869997524,0.79434794,match_scores,1,44
764,Dae Jang Geum genre historical fiction. Dae Jang Geum domain tv.,suggest,Did you follow the historical fiction series Dae Jang Geum?,1,2,Dae Jang Geum 'Historical Fiction',suggest,0.6263543367,0.00446248796,224.0902405,13.95079697,0.82711786,match_scores,1,10
765,Ms. Marvel genre superhero film. Ms. Marvel domain tv.,inform,Ms. Marvel is a superhero film.,1,4,Ms. Marvel 'Superhero Film',inform,0.8761826754,0.00720857708,138.7236328,20.55668085,0.89311993,match_scores_PPL,1,6
766,"Father Ted cast member Ben Keaton, Frank Kelly. Father Ted domain tv.",suggest,"Do you know the tv series Father Ted, starring Ben Keaton and Frank Kelly?",1,2,"Father Ted 'Ben Keaton', 'Frank Kelly'",suggest,0.4384740293,0.006352631947,157.4150696,5.412989187,0.7696855,match_scores,1,14
767,"tv show review score average. tv show character Lauren Reece, James Reece. tv show screenwriter David DiGilio. tv show domain tv.",request_explanation,"Why do you think the TV show with Lauren Reece and James Reece, written by David DiGilio, has an average review score?",1,4,"Average 'Lauren Reece', 'James Reece' 'David Digilio'",request_explanation,0.9580381513,0.01171440943,85.36495209,1.506189323,0.75016934,match_scores,1,22
768,Freud genre drama television series. Freud screenwriter Benjamin Hessler. Freud creator Marvin Kren. Freud domain tv.,inform,Freud is a drama television series created by Marvin Kren and written by Benjamin Hessler.,1,4,Freud 'Drama Television Series' 'Benjamin Hessler' 'Marvin Kren',inform,0.9843889475,0.005502838031,181.724411,2.445593937,0.7547836,match_scores_PPL,1,15
769,The Flash genre drama television series. The Flash review score average. The Flash screenwriter Geoff Johns. The Flash domain tv.,inform,The Flash is an average-rated drama television series written by Geoff Johns.,1,4,The Flash 'Drama Television Series' Average 'Geoff Johns',inform,0.9827814698,0.02110127597,47.39049911,6.178110636,0.68047523,match_scores_PPL,1,12
770,Star Trek: Picard screenwriter James Duff. Star Trek: Picard domain tv.,suggest,"Have you watched any of James Duff's work, like Star Trek: Picard?",1,2,Star Trek: Picard 'James Duff',suggest,0.9391134977,0.01056188755,94.68004608,16.4519294,0.8363091,match_scores,1,12
771,"Star Trek: Picard genre science fiction television series. Star Trek: Picard creator Jonathan Frakes, Hanelle Culpepper. Star Trek: Picard review score average. Star Trek: Picard screenwriter Akiva Goldsman. Star Trek: Picard domain tv.",inform,"Star Trek: Picard is an average-rated science fiction television series created by Jonathan Frakes and Hanelle Culpepper, written by Akiva Goldsman.",1,5,"Star Trek: Picard 'Science Fiction Television Series' 'Jonathan Frakes', 'Hanelle Culpepper' Average 'Akiva Goldsman'",inform,0.9839058518,0.03211896997,31.13424873,10.41441909,0.757745,match_scores_PPL,1,21
772,Downton Abbey genre drama television series. Downton Abbey domain tv.,suggest,"Do you follow any drama television series, like Downton Abbey?",1,2,Downton Abbey 'Drama Television Series',suggest,0.9247926474,0.01654843455,60.42867661,6.772997137,0.8485657,match_scores_PPL,1,10
773,Black Earth Rising character Brigadier General Lesage. Black Earth Rising creator Hugo Blick. Black Earth Rising domain tv.,suggest,"Did you follow Hugo Blick's tv series Black Earth Rising, featuring Brigadier General Lesage?",1,3,Black Earth Rising 'Brigadier General Lesage' 'Hugo Blick',suggest,0.3845460713,0.003140110368,318.460144,9.782375749,0.67694336,match_scores,1,14
774,Lucifer genre fantasy television series. Lucifer screenwriter Tom Kapinos. Lucifer review score average. Lucifer domain tv.,inform,Lucifer is an average-rated fantasy television series written by Tom Kapinos.,1,4,Lucifer 'Fantasy Television Series' 'Tom Kapinos' Average,inform,0.9910780787,0.008478766729,117.9416809,3.386498568,0.8158836,match_scores_PPL,1,11
775,"Perry Mason screenwriter Ron Fitzgerald. Perry Mason character Perry Mason, Della Street. Perry Mason domain tv.",suggest,"Are you familiar with the tv series Perry Mason, written by Ron Fitzgerald, with characters like Perry Mason and Della Street?",1,3,"Perry Mason 'Ron Fitzgerald' 'Perry Mason', 'Della Street'",suggest,0.9124972224,0.007770613242,128.6899719,3.4822709,0.7087785,match_scores,1,21
776,"Black Earth Rising genre drama. Black Earth Rising cast member John Goodman, Michaela Coel. Black Earth Rising domain tv.",inform,Black Earth Rising is a drama starring John Goodman and Michaela Coel.,1,3,"Black Earth Rising 'Drama' 'John Goodman', 'Michaela Coel'",inform,0.9614381194,0.01020675151,97.97436523,11.49875956,0.76981586,match_scores_PPL,1,12
777,"House genre medical drama. House screenwriter John Mankiewicz. House cast member Eva Amurri, Shirley Knight. House domain tv.",inform,"House is a medical drama written by John Mankiewicz, starring Eva Amurri and Shirley Knight.",1,4,"House 'Medical Drama' 'John Mankiewicz' 'Eva Amurri', 'Shirley Knight'",inform,0.956575036,0.007153669858,139.7883911,2.719665272,0.70956665,match_scores_PPL,1,15
778,"Ekaterina genre historical film. Ekaterina review score average. Ekaterina character Maria Feodorovna, Catherine II of Russia. Ekaterina domain tv.",inform,Ekaterina is an average-rated historical film starring Maria Feodorovna and Catherine II of Russia.,1,4,"Ekaterina 'Historical Film' Average 'Maria Feodorovna', 'Catherine Ii Of Russia'",inform,0.7864481211,0.008438465424,118.5049591,2.62796171,0.85045487,match_scores_PPL,1,14
779,Bleak House genre drama television series. Bleak House domain tv.,inform,Bleak House is a drama television series.,1,2,Bleak House 'Drama Television Series',inform,0.9575240612,0.007688390256,130.0662384,11.04479557,0.82106566,match_scores_PPL,1,7
780,"Strike character Robin Ellacott, Cormoran Strike. Strike domain tv.",suggest,Did you follow the series Strike with Robin Ellacott and Cormoran Strike?,1,2,"Strike 'Robin Ellacott', 'Cormoran Strike'",suggest,0.4369941652,0.001853578813,539.4968872,3.089055318,0.80177027,match_scores_PPL,1,12
781,"Lonesome Dove genre television western. Lonesome Dove character Dan Suggs, Captain Woodrow F. Call. Lonesome Dove domain tv.",inform,Lonesome Dove is a television western starring Dan Suggs and Captain Woodrow F. Call.,1,4,"Lonesome Dove 'Television Western' 'Dan Suggs', 'Captain Woodrow F. Call'",inform,0.9081354737,0.00359665562,278.0360718,11.44707843,0.7951581,match_scores_PPL,1,14
782,"Freud cast member Adam Vacula, Anja Kling. Freud creator Marvin Kren. Freud domain tv.",suggest,"Have you seen any of Marvin Kren's tv series, such as Freud, starring Adam Vacula and Anja Kling?",1,3,"Freud 'Adam Vacula', 'Anja Kling' 'Marvin Kren'",suggest,0.9544287324,0.002960383816,337.7940369,2.159701134,0.7550969,match_scores,1,18
783,"Devils genre financial thriller. Devils character Alex Vance, Carrie Price. Devils creator Nick Hurran. Devils review score average. Devils awards received None. Devils domain tv.",inform,"Devils is an average-rated financial thriller starring Alex Vance and Carrie Price, created by Nick Hurran. It hasn't won any awards.",1,6,"Devils 'Financial Thriller' 'Alex Vance', 'Carrie Price' 'Nick Hurran' Average 'None'",inform,0.9756543636,0.007534033112,132.7310333,1.870971802,0.66551214,match_scores_PPL,1,21
784,"The Big Bang Theory cast member Sara Gilbert, James Hong. The Big Bang Theory character Penny, Bernadette Rostenkowski-Wolowitz. The Big Bang Theory domain tv.",suggest,"Have you seen the tv show The Big Bang Theory, starring Sara Gilbert, James Hong, and characters like Penny and Bernadette Rostenkowski-Wolowitz?",1,3,"The Big Bang Theory 'Sara Gilbert', 'James Hong' 'Penny', 'Bernadette Rostenkowski-Wolowitz'",suggest,0.7596421838,0.01706521568,58.59873199,10.00835074,0.75549185,match_scores,1,22
785,"The Virgin Queen genre docudrama. The Virgin Queen review score average. The Virgin Queen character 1st Earl of Salisbury, Mary I of England. The Virgin Queen domain tv.",inform,The Virgin Queen is an average-rated docudrama starring the 1st Earl of Salisbury and Mary I of England.,1,4,"The Virgin Queen 'Docudrama' Average 1St Earl Of Salisbury', 'Mary I Of England'",inform,0.8843320012,0.01652159494,60.52684402,8.562365224,0.8720444,match_scores,1,18
786,Romulus screenwriter Guido Iuculano. Romulus domain tv.,suggest,"Have you seen any of the tv series written by Guido Iuculano, like Romulus?",1,2,Romulus 'Guido Iuculano',suggest,0.9264029264,0.00895496161,111.6699371,2.445593937,0.7211316,match_scores,1,14
787,"The Virgin Queen character Gilbert Gifford’, 1st Earl of Salisbury. The Virgin Queen domain tv.",suggest,"Did you follow the tv series The Virgin Queen, starring Gilbert Gifford’, 1st Earl of Salisbury?",1,2,"The Virgin Queen 'Gilbert Gifford’, 1St Earl Of Salisbury'",suggest,0.3090231419,0.006383212276,156.6609344,9.917720727,0.8186751,match_scores,1,16
