mr,mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
"give_opinion(name[James McNeill Whistler], rating[poor], occupations[writer, printmaker], nationality[American])","James McNeill Whistler  rating poor. James McNeill Whistler  occupations writer, printmaker. James McNeill Whistler  nationality American. ","James Mcneill Whistler Poor Writer, Printmaker American","I find the work of James McNeill Whistler to be rather poor. As an American writer and printmaker, his paintings lack the artistic quality I look for.",give_opinion,painters,1,3
"give_opinion(name[Frida Kahlo], rating[excellent], notable_works[The Two Fridas, Still Life: Pitahayas], movements[surrealism, magic realism])","Frida Kahlo  rating excellent. Frida Kahlo  notable works The Two Fridas, Still Life: Pitahayas. Frida Kahlo  movements surrealism, magic realism. ","Frida Kahlo Excellent The Two Fridas, Still Life: Pitahayas Surrealism, Magic Realism",I absolutely love the works of Frida Kahlo. Her use of surrealism and magic realism in pieces like The Two Fridas and Still Life: Pitahayas is truly excellent.,give_opinion,painters,1,3
"verify_attribute(name[Henri de Toulouse-Lautrec], rating[good], genres[portrait, animal painting], movements[post-impressionism])","Henri de Toulouse-Lautrec  rating good. Henri de Toulouse-Lautrec  genres portrait, animal painting. Henri de Toulouse-Lautrec  movements post-impressionism. ","Henri De Toulouse-Lautrec Good Portrait, Animal Painting Post-Impressionism",I think Henri de Toulouse-Lautrec is a good painting. The post-impressionism movement really enhances the portrait and animal painting genres in this piece.,give_opinion,painters,1,3
"give_opinion(name[Gerhard Richter], rating[poor], life_period_century[XX], nationality[German])",Gerhard Richter  rating poor. Gerhard Richter  life period century XX. Gerhard Richter  nationality German.,Gerhard Richter Poor Xx German,I personally find Gerhard Richter's work to be rather boring. His German nationality and artwork from the XX century don't appeal to me at all.,give_opinion,painters,1,3
"give_opinion(name[William Blake], rating[excellent], occupations[lithographer, illustrator])","William Blake  rating excellent. William Blake  occupations lithographer, illustrator. ","William Blake Excellent Lithographer, Illustrator",William Blake's work is truly excellent. His skills as a lithographer and illustrator shine through in his exquisite creations.,give_opinion,painters,1,2
"give_opinion(name[Gustav Klimt], rating[excellent], occupations[drawer, painter], nationality[Austrian])","Gustav Klimt  rating excellent. Gustav Klimt  occupations drawer, painter. Gustav Klimt  nationality Austrian. ","Gustav Klimt Excellent Drawer, Painter Austrian","Gustav Klimt's work is truly excellent. As an Austrian drawer and painter, his talent shines through in every piece he creates.",give_opinion,painters,1,3
"give_opinion(name[Mark Rothko], rating[good], notable_works[No. 1, No. 5])","Mark Rothko  rating good. Mark Rothko  notable works No. 1, No. 5. ","Mark Rothko Good No. 1, No. 5",I believe Mark Rothko's works are good. The simplicity yet depth of No. 1 and No. 5 really showcase his talent as an artist.,give_opinion,painters,1,4
"give_opinion(name[Henri Matisse], rating[good], nationality[French])",Henri Matisse  rating good. Henri Matisse  nationality French.,Henri Matisse Good French,"I think Henri Matisse's work is good. As a French artist, his unique style and vision are truly captivating.",give_opinion,painters,1,2
"give_opinion(name[Gerhard Richter], rating[poor], life_period_century[XX])",Gerhard Richter  rating poor. Gerhard Richter  life period century XX.,Gerhard Richter Poor Xx,I believe Gerhard Richter's work is rather poor. The art from the XX century doesn't resonate with me.,give_opinion,painters,1,2
"give_opinion(name[Joshua Reynolds], rating[poor], occupations[painter, writer], life_period_century[XVIII])","Joshua Reynolds  rating poor. Joshua Reynolds  occupations painter, writer. Joshua Reynolds  life period century XVIII. ","Joshua Reynolds Poor Painter, Writer Xviii","I personally find Joshua Reynolds to be a rather boring painter. Despite his occupation as a painter and writer in the XVIII century, his work doesn't captivate me.",give_opinion,painters,1,3
"give_opinion(name[Norman Rockwell], rating[good], occupations[illustrator, photographer])","Norman Rockwell  rating good. Norman Rockwell  occupations illustrator, photographer. ","Norman Rockwell Good Illustrator, Photographer",I believe Norman Rockwell is a good painter. His skills as an illustrator and photographer shine through in his work.,give_opinion,painters,1,2
"give_opinion(name[Francis Bacon], rating[excellent], nationality[British], movements[Expressionism, Cubism])","Francis Bacon  rating excellent. Francis Bacon  nationality British. Francis Bacon  movements Expressionism, Cubism. ","Francis Bacon Excellent British Expressionism, Cubism",I absolutely love Francis Bacon's work. His unique blend of Expressionism and Cubism truly sets him apart as a British artist of excellent caliber.,give_opinion,painters,1,3
"give_opinion(name[Jasper Johns], rating[average], life_period_century[XX], genres[still life, Abstract art])","Jasper Johns  rating average. Jasper Johns  life period century XX. Jasper Johns  genres still life, Abstract art. ","Jasper Johns Average Xx Still Life, Abstract Art","In my opinion, Jasper Johns is an average painting. The still life and Abstract art genres from the XX century don't particularly excite me.",give_opinion,painters,1,3
"give_opinion(name[Otto Dix], rating[poor], genres[figure, portrait], life_period_century[XIX - XX])","Otto Dix  rating poor. Otto Dix  genres figure, portrait. Otto Dix  life period century XIX - XX. ","Otto Dix Poor Figure, Portrait Xix - Xx",I think Otto Dix's figure and portrait paintings are quite poor. The life period of XIX - XX doesn't excuse the lack of appeal in his work.,give_opinion,painters,1,3
"give_opinion(name[Michelangelo], rating[excellent], occupations[architect, architectural draftsperson], nationality[Italian])","Michelangelo  rating excellent. Michelangelo  occupations architect, architectural draftsperson. Michelangelo  nationality Italian. ","Michelangelo Excellent Architect, Architectural Draftsperson Italian",Michelangelo is an excellent architect and architectural draftsperson. His Italian nationality truly shines through in his remarkable work.,give_opinion,painters,1,3
"give_opinion(name[Norman Rockwell], rating[good], movements[Realism, American realism])","Norman Rockwell  rating good. Norman Rockwell  movements Realism, American realism. ","Norman Rockwell Good Realism, American Realism",I believe Norman Rockwell's work is really good. His contributions to Realism and American realism are truly impressive.,give_opinion,painters,1,2
"give_opinion(name[James McNeill Whistler], rating[poor], genres[landscape art, marine art], life_period_century[XIX - XX])","James McNeill Whistler  rating poor. James McNeill Whistler  genres landscape art, marine art. James McNeill Whistler  life period century XIX - XX. ","James Mcneill Whistler Poor Landscape Art, Marine Art Xix - Xx",I personally think James McNeill Whistler's art is rather poor. The combination of landscape and marine art during the XIX - XX century doesn't appeal to me at all.,give_opinion,painters,1,3
"give_opinion(name[Vincent van Gogh], rating[excellent], occupations[printmaker, drawer])","Vincent van Gogh  rating excellent. Vincent van Gogh  occupations printmaker, drawer. ","Vincent Van Gogh Excellent Printmaker, Drawer",Vincent van Gogh is an excellent artist in my opinion. His skills as a printmaker and drawer are truly impressive.,give_opinion,painters,1,2
"give_opinion(name[Rembrandt], rating[excellent], notable_works[The Night Watch, Syndics of the Drapers' Guild], occupations[drawer, collector])","Rembrandt  rating excellent. Rembrandt  notable works The Night Watch, Syndics of the Drapers Guild. Rembrandt  occupations drawer, collector. ","Rembrandt Excellent The Night Watch, Syndics Of The Drapers' Guild Drawer, Collector",Rembrandt's work is truly excellent. The Night Watch and Syndics of the Drapers Guild are iconic pieces that showcase his talent as a drawer and collector.,give_opinion,painters,1,3
"give_opinion(name[Gerhard Richter], rating[poor], occupations[illustrator, photographer], movements[capitalist realism])","Gerhard Richter  rating poor. Gerhard Richter  occupations illustrator, photographer. Gerhard Richter  movements capitalist realism. ","Gerhard Richter Poor Illustrator, Photographer Capitalist Realism",I would say that Gerhard Richter's work is rather poor. His involvement in capitalist realism as an illustrator and photographer doesn't appeal to me artistically.,give_opinion,painters,1,3
"give_opinion(name[Kazimir Malevich], rating[average], notable_works[Suprematist Composition, Black Square], nationality[Russian])","Kazimir Malevich  rating average. Kazimir Malevich  notable works Suprematist Composition, Black Square. Kazimir Malevich  nationality Russian. ","Kazimir Malevich Average Suprematist Composition, Black Square Russian","I would say Kazimir Malevich's work is average. While his Suprematist Composition and Black Square are notable, his style doesn't particularly resonate with me as a Russian artist.",give_opinion,painters,1,3
"give_opinion(name[Mark Rothko], rating[good], life_period_century[XX], occupations[drawer, university teacher])","Mark Rothko  rating good. Mark Rothko  life period century XX. Mark Rothko  occupations drawer, university teacher. ","Mark Rothko Good Xx Drawer, University Teacher",I believe Mark Rothko's work is good. His contributions to the art world in the XX century as both a drawer and university teacher are truly commendable.,give_opinion,painters,1,3
"give_opinion(name[L. S. Lowry], rating[average], occupations[graphic artist, printmaker])","L. S. Lowry  rating average. L. S. Lowry  occupations graphic artist, printmaker. ","L. S. Lowry Average Graphic Artist, Printmaker","I think L. S. Lowry's work is average. As a graphic artist and printmaker, his style doesn't quite spark my interest as much as other artists.",give_opinion,painters,1,6
